country,brand,model,year,price,price_log,transmission,mileage,mileage_log,fuelType,tax,tax_log,mpg,mpg_log,engineSize,engineSize_log,pricePerMileage_log
United States,Ford,Focus,2019,17520,9.771155440487087,Manual,8,2.1972245773362196,Petrol,145.0,4.983606621708336,60.1,4.11251186617755,1.0,0.6931471805599453,4.44704448569979
United States,Ford,Focus,2019,20170,9.912001208301334,Manual,100,4.61512051684126,Petrol,145.0,4.983606621708336,60.1,4.11251186617755,1.0,0.6931471805599453,2.1477231574193936
United States,Ford,Focus,2019,16477,9.709781436875536,Manual,292,5.680172609017068,Petrol,145.0,4.983606621708336,49.6,3.92395157629342,1.0,0.6931471805599453,1.7094166155200303
United States,Ford,Puma,2019,21000,9.952325334619427,Manual,300,5.707110264748875,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.0,0.6931471805599453,1.7438466882429071
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,15,2.772588722239781,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.5628151214971093
United States,Ford,Focus,2019,18900,9.846970109700957,Manual,100,4.61512051684126,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,2.133632279756921
United States,Ford,Grand C-MAX,2018,17900,9.792611856190192,Semi-Auto,180,5.198497031265826,Diesel,145.0,4.983606621708336,51.4,3.9589065913269965,1.5,0.9162907318741551,1.8837390494393926
United States,Ford,Fiesta,2019,16795,9.728896041804084,Manual,877,6.777646593635117,Petrol,145.0,4.983606621708336,55.4,4.032469158504013,1.0,0.6931471805599453,1.4354386743830054
United States,Ford,EcoSport,2019,17620,9.77684665156873,Automatic,120,4.795790545596741,Petrol,145.0,4.983606621708336,45.6,3.8416005411316,1.0,0.6931471805599453,2.0386308698459215
United States,Ford,Fiesta,2019,14995,9.615538777855802,Manual,15,2.772588722239781,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,3.4680725275720223
United States,Ford,Fiesta,2019,14995,9.615538777855802,Manual,15,2.772588722239781,Petrol,145.0,4.983606621708336,55.4,4.032469158504013,1.0,0.6931471805599453,3.4680725275720223
United States,Ford,Fiesta,2019,14995,9.615538777855802,Manual,15,2.772588722239781,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,3.4680725275720223
United States,Ford,Fiesta,2019,15995,9.680093969966709,Manual,15,2.772588722239781,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,3.4913558914525327
United States,Ford,Fiesta,2019,14995,9.615538777855802,Manual,15,2.772588722239781,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,3.4680725275720223
United States,Ford,Focus,2019,25950,10.163965423497029,Manual,16,2.833213344056216,Petrol,145.0,4.983606621708336,34.5,3.56953269648137,2.3,1.1939224684724346,3.587433838972967
United States,Ford,Edge,2019,33591,10.42204322236403,Semi-Auto,1537,7.338238150065589,Diesel,150.0,5.017279836814924,37.2,3.6428355156125294,2.0,1.0986122886681098,1.4202378022129027
United States,Ford,Fiesta,2019,11690,9.366574594006819,Manual,13,2.6390573296152584,Petrol,150.0,5.017279836814924,58.9,4.092676505121403,1.0,0.6931471805599453,3.549212246697327
United States,Ford,S-MAX,2019,30000,10.308985993422082,Semi-Auto,623,6.436150368369428,Diesel,145.0,4.983606621708336,43.5,3.7954891891721947,2.0,1.0986122886681098,1.6017316879490218
United States,Ford,Focus,2019,18299,9.814656338829513,Manual,731,6.595780513961311,Petrol,145.0,4.983606621708336,60.1,4.11251186617755,1.0,0.6931471805599453,1.4880204576326936
United States,Ford,Puma,2020,23000,10.043292972227004,Manual,363,5.8971538676367405,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.0,0.6931471805599453,1.7030746013503308
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,23,3.1780538303479458,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.10826107819789
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,33,3.5263605246161616,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,2.801251022501016
United States,Ford,Fiesta,2019,14995,9.615538777855802,Manual,51,3.9512437185814275,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,2.433547374624607
United States,Ford,Kuga,2019,23995,10.085642428772983,Automatic,400,5.993961427306569,Diesel,145.0,4.983606621708336,47.9,3.8897773964808264,2.0,1.0986122886681098,1.6826338559380822
United States,Ford,Ka+,2018,8995,9.104535313079205,Manual,10,2.3978952727983707,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,3.7968861344199203
United States,Ford,Fiesta,2019,13495,9.510148624225804,Manual,700,6.55250788703459,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,1.451375379958486
United States,Ford,Focus,2019,25950,10.163965423497029,Manual,25,3.258096538021482,Petrol,145.0,4.983606621708336,34.5,3.56953269648137,2.3,1.1939224684724346,3.1196022907501746
United States,Ford,C-MAX,2019,16995,9.740733301234702,Manual,20,3.044522437723423,Diesel,145.0,4.983606621708336,60.1,4.11251186617755,1.5,0.9162907318741551,3.1994289746533937
United States,Ford,Fiesta,2019,14995,9.615538777855802,Manual,12,2.5649493574615367,Petrol,145.0,4.983606621708336,55.4,4.032469158504013,1.0,0.6931471805599453,3.748822077084613
United States,Ford,Fiesta,2019,18995,9.851983709669012,Manual,50,3.9318256327243257,Petrol,150.0,5.017279836814924,40.3,3.720862499966987,1.5,0.9162907318741551,2.505702091077387
United States,Ford,Mondeo,2020,22000,9.99884318585288,Manual,10,2.3978952727983707,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,4.169841485272256
United States,Ford,Puma,2020,22500,10.021315031649332,Manual,484,6.184148890937483,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.0,0.6931471805599453,1.6204841132358563
United States,Ford,Mondeo,2020,21000,9.952325334619427,Manual,25,3.258096538021482,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.054644090031505
United States,Ford,Fiesta,2020,17800,9.787009914477434,Manual,10,2.3978952727983707,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,4.081500149527333
United States,Ford,Mondeo,2019,20500,9.928228944424575,Manual,27,3.332204510175204,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,2.9794776743467524
United States,Ford,Mondeo,2019,20500,9.928228944424575,Manual,24,3.2188758248682006,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.084377740738444
United States,Ford,Mondeo,2019,20500,9.928228944424575,Manual,15,2.772588722239781,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.580851665732901
United States,Ford,Puma,2019,20800,9.942756341456828,Manual,207,5.337538079701318,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.0,0.6931471805599453,1.8627982026524883
United States,Ford,Mondeo,2020,22000,9.99884318585288,Manual,10,2.3978952727983707,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,4.169841485272256
United States,Ford,Mondeo,2020,22000,9.99884318585288,Manual,10,2.3978952727983707,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,4.169841485272256
United States,Ford,Mondeo,2020,22000,9.99884318585288,Manual,47,3.871201010907891,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,2.582878842426193
United States,Ford,Mondeo,2020,22000,9.99884318585288,Manual,10,2.3978952727983707,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,4.169841485272256
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,15,2.772588722239781,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.5628151214971093
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,23,3.1780538303479458,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.10826107819789
United States,Ford,Mondeo,2020,20000,9.90353755128617,Manual,15,2.772588722239781,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.5719461281245466
United States,Ford,Mondeo,2020,20000,9.90353755128617,Manual,16,2.833213344056216,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.495514226651075
United States,Ford,Mondeo,2020,20000,9.90353755128617,Manual,7,2.0794415416798357,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,4.762594837499396
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,53,3.9889840465642745,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,2.476375164697985
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,32,3.4965075614664802,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,2.8251679287503637
United States,Ford,Mondeo,2020,21000,9.952325334619427,Manual,52,3.970291913552122,Diesel,145.0,4.983606621708336,62.8,4.155753190350744,2.0,1.0986122886681098,2.5066986386185715
United States,Ford,Puma,2019,22000,9.99884318585288,Manual,578,6.361302477572996,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.0,0.6931471805599453,1.571823258067694
United States,Ford,Mondeo,2019,19000,9.852246888342531,Manual,15,2.772588722239781,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.5534469318563726
United States,Ford,Kuga,2020,32000,10.373522431293592,Automatic,10,2.3978952727983707,Hybrid,140.0,4.948759890378168,201.8,5.312220271717028,2.5,1.252762968495368,4.326094867015429
United States,Ford,Focus,2020,22000,9.99884318585288,Manual,50,3.9318256327243257,Petrol,145.0,4.983606621708336,48.7,3.906004933102583,1.0,0.6931471805599453,2.543053563370961
United States,Ford,Fiesta,2020,17500,9.770013301136158,Manual,20,3.044522437723423,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,3.2090462464917153
United States,Ford,Puma,2019,20000,9.90353755128617,Manual,470,6.154858094016418,Petrol,145.0,4.983606621708336,51.4,3.9589065913269965,1.0,0.6931471805599453,1.609060257768431
United States,Ford,Puma,2019,20000,9.90353755128617,Manual,1085,6.990256500493881,Petrol,145.0,4.983606621708336,51.4,3.9589065913269965,1.0,0.6931471805599453,1.4167631117093427
United States,Ford,Focus,2019,19500,9.87822102528824,Manual,1059,6.966024187106113,Petrol,145.0,4.983606621708336,49.6,3.92395157629342,1.0,0.6931471805599453,1.418057238958847
United States,Ford,Fiesta,2019,14995,9.615538777855802,Manual,15,2.772588722239781,Petrol,150.0,5.017279836814924,58.9,4.092676505121403,1.0,0.6931471805599453,3.4680725275720223
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,22,3.1354942159291497,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.150451043763447
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,21,3.091042453358316,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.1957571512988694
United States,Ford,Puma,2020,24500,10.106469212026385,Manual,384,5.953243334287785,Petrol,145.0,4.983606621708336,49.6,3.92395157629342,1.0,0.6931471805599453,1.6976408731385193
United States,Ford,Puma,2019,21200,9.961803629358965,Manual,10,2.3978952727983707,Petrol,150.0,5.017279836814924,50.4,3.9396381724611196,1.0,0.6931471805599453,4.154394790450305
United States,Ford,Focus,2019,19900,9.898525260706313,Automatic,942,6.849066282633458,Petrol,145.0,4.983606621708336,51.4,3.9589065913269965,1.0,0.6931471805599453,1.4452371830310775
United States,Ford,Galaxy,2016,20500,9.928228944424575,Manual,145,4.983606621708336,Diesel,125.0,4.836281906951478,56.5,4.051784947803305,2.0,1.0986122886681098,1.9921774927374316
United States,Ford,Focus,2020,29000,10.275085591132715,Manual,350,5.860786223465865,Petrol,150.0,5.017279836814924,34.5,3.56953269648137,2.3,1.1939224684724346,1.753192353270375
United States,Ford,Puma,2020,19900,9.898525260706313,Manual,60,4.110873864173311,Petrol,150.0,5.017279836814924,51.4,3.9589065913269965,1.0,0.6931471805599453,2.407888343880599
United States,Ford,EcoSport,2019,18100,9.803722464346553,Semi-Auto,10,2.3978952727983707,Petrol,150.0,5.017279836814924,45.6,3.8416005411316,1.0,0.6931471805599453,4.088469824166048
United States,Ford,EcoSport,2019,16700,9.723223876851618,Manual,238,5.476463551931511,Petrol,150.0,5.017279836814924,53.3,3.9945242269398897,1.0,0.6931471805599453,1.7754566947537347
United States,Ford,Fiesta,2020,18995,9.851983709669012,Manual,1012,6.920671504248683,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,1.423558928294857
United States,Ford,Focus,2020,18900,9.846970109700957,Manual,10,2.3978952727983707,Petrol,150.0,5.017279836814924,60.1,4.11251186617755,1.0,0.6931471805599453,4.106505493131663
United States,Ford,Puma,2019,21500,9.975854724662028,Manual,68,4.23410650459726,Petrol,150.0,5.017279836814924,50.4,3.9396381724611196,1.0,0.6931471805599453,2.356070805925774
United States,Ford,Fiesta,2019,16500,9.711176264112805,Manual,918,6.823286122355687,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,1.4232403698117375
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,26,3.295836866004329,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,2.997181422169111
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,27,3.332204510175204,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,2.9644702163760215
United States,Ford,Mondeo,2020,21000,9.952325334619427,Manual,17,2.8903717578961645,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,3.4432682603650604
United States,Ford,Mondeo,2020,21500,9.975854724662028,Manual,23,3.1780538303479458,Diesel,145.0,4.983606621708336,62.8,4.155753190350744,2.0,1.0986122886681098,3.138982300866135
United States,Ford,Mondeo,2020,21000,9.952325334619427,Manual,7,2.0794415416798357,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,4.786056801856348
United States,Ford,Fiesta,2019,17000,9.741027444837728,Manual,796,6.680854678790215,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,1.458051089744951
United States,Ford,Mustang,2019,41000,10.62135173563291,Semi-Auto,678,6.520621127558696,Petrol,145.0,4.983606621708336,22.1,3.139832617527748,5.0,1.791759469228055,1.628886501432037
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,7,2.0794415416798357,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,4.750420161996146
United States,Ford,Kuga,2019,20500,9.928228944424575,Manual,1005,6.913737350659685,Diesel,150.0,5.017279836814924,38.2,3.6686767467964168,2.0,1.0986122886681098,1.4360147689841383
United States,Ford,EcoSport,2019,16000,9.680406499268875,Manual,816,6.705639094860003,Diesel,145.0,4.983606621708336,67.3,4.223909766576744,1.5,0.9162907318741551,1.44362175809448
United States,Ford,Focus,2019,20500,9.928228944424575,Automatic,953,6.860663671448287,Diesel,145.0,4.983606621708336,64.2,4.177459468932607,2.0,1.0986122886681098,1.4471236923830613
United States,Ford,Fiesta,2020,17000,9.741027444837728,Manual,627,6.4425401664681985,Petrol,145.0,4.983606621708336,54.3,4.012772908528289,1.0,0.6931471805599453,1.5119855201737549
United States,Ford,Mondeo,2020,20000,9.90353755128617,Manual,10,2.3978952727983707,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,4.130095948572696
United States,Ford,EcoSport,2019,16500,9.711176264112805,Automatic,65,4.189654742026425,Petrol,145.0,4.983606621708336,45.6,3.8416005411316,1.0,0.6931471805599453,2.3178941612300408
United States,Ford,EcoSport,2020,17390,9.763708110007842,Manual,650,6.478509642208569,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.0,0.6931471805599453,1.507091699979214
United States,Ford,Focus,2019,19490,9.877708099548641,Manual,500,6.2166061010848646,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.0,0.6931471805599453,1.588922949103189
United States,Ford,Mondeo,2019,19500,9.87822102528824,Manual,32,3.4965075614664802,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,2.8251679287503637
United States,Ford,Mondeo,2020,20000,9.90353755128617,Manual,10,2.3978952727983707,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,4.130095948572696
United States,Ford,Mondeo,2019,20000,9.90353755128617,Manual,29,3.4011973816621555,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,2.9117797175435727
United States,Ford,Mondeo,2019,20000,9.90353755128617,Manual,31,3.4657359027997265,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,2.8575569024996375
United States,Ford,Mondeo,2019,20000,9.90353755128617,Manual,10,2.3978952727983707,Diesel,145.0,4.983606621708336,65.7,4.200204952921578,2.0,1.0986122886681098,4.130095948572696
United States,Ford,Focus,2020,19995,9.903287532533462,Manual,130,4.875197323201151,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,2.0313613739086085
United States,Ford,Kuga,2019,17991,9.797682493639151,Manual,151,5.0238805208462765,Diesel,145.0,4.983606621708336,38.2,3.6686767467964168,2.0,1.0986122886681098,1.9502220351348492
United States,Ford,Fiesta,2020,15491,9.648079040634643,Manual,251,5.529429087511423,Petrol,145.0,4.983606621708336,51.4,3.9589065913269965,1.0,0.6931471805599453,1.7448598920321556
United States,Ford,Focus,2020,15600,9.65509029374725,Manual,557,6.324358962381311,Petrol,145.0,4.983606621708336,60.1,4.11251186617755,1.0,0.6931471805599453,1.526651214957574
United States,Ford,EcoSport,2019,17990,9.79762691183662,Semi-Auto,10,2.3978952727983707,Petrol,150.0,5.017279836814924,44.1,3.8088822465086327,1.0,0.6931471805599453,4.085927781325779
United States,Ford,Focus,2019,19490,9.877708099548641,Automatic,729,6.593044534142437,Diesel,145.0,4.983606621708336,53.3,3.9945242269398897,1.5,0.9162907318741551,1.4982013314784084
United States,Ford,Ka+,2019,12890,9.464284672443105,Manual,5,1.791759469228055,Petrol,145.0,4.983606621708336,43.5,3.7954891891721947,1.2,0.7884573603642703,5.282117848396587
United States,Ford,EcoSport,2019,18995,9.851983709669012,Semi-Auto,490,6.19644412779452,Petrol,145.0,4.983606621708336,44.1,3.8088822465086327,1.0,0.6931471805599453,1.5899415062063338
United States,Ford,Focus,2020,28939,10.272980000185475,Manual,601,6.400257445308821,Petrol,145.0,4.983606621708336,34.5,3.56953269648137,2.3,1.1939224684724346,1.6050885590102681
United States,Ford,Mustang,2020,33979,10.433527395225923,Manual,613,6.419994928147142,Petrol,145.0,4.983606621708336,31.4,3.4781584227982836,2.3,1.1939224684724346,1.625161314299841
United States,Ford,Focus,2019,14995,9.615538777855802,Manual,843,6.738152494595957,Petrol,145.0,4.983606621708336,60.1,4.11251186617755,1.0,0.6931471805599453,1.4270289646260643
United States,Ford,Mustang,2019,40000,10.596659732783579,Manual,813,6.70196036600254,Petrol,145.0,4.983606621708336,22.8,3.169685580677429,5.0,1.791759469228055,1.5811283794720612
United States,Ford,EcoSport,2019,17495,9.769727562356604,Manual,499,6.214608098422191,Petrol,145.0,4.983606621708336,51.4,3.9589065913269965,1.0,0.6931471805599453,1.5720585124003252
United States,Ford,Puma,2019,22000,9.99884318585288,Manual,309,5.736572297479192,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.0,0.6931471805599453,1.7429995940688567
United States,Ford,Focus,2018,16195,9.692519577152051,Automatic,440,6.089044875446846,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.0,0.6931471805599453,1.5917963778253092
United States,Ford,Puma,2020,23999,10.085809109330082,Manual,1137,7.037027614686276,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.0,0.6931471805599453,1.4332484767120992
United States,Ford,Puma,2019,22999,10.043249494911286,Manual,883,6.784457062637643,Petrol,145.0,4.983606621708336,51.4,3.9589065913269965,1.0,0.6931471805599453,1.480332088800441
United States,Ford,Focus,2019,18699,9.836278802842678,Manual,603,6.403574197934815,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.0,0.6931471805599453,1.536060721528756
United States,Ford,Focus,2020,24799,10.118598932153073,Manual,641,6.464588303689961,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.5,0.9162907318741551,1.5652348543800412
United States,Ford,Focus,2020,21499,9.975808214115753,Manual,807,6.694562058521095,Diesel,145.0,4.983606621708336,62.8,4.155753190350744,1.5,0.9162907318741551,1.490136042792846
United States,Ford,Mustang,2020,42999,10.668955394675699,Manual,10,2.3978952727983707,Petrol,145.0,4.983606621708336,23.7,3.2068032436339315,5.0,1.791759469228055,4.449299982240221
United States,Ford,Kuga,2019,20999,9.95227771670556,Manual,447,6.104793232414985,Diesel,145.0,4.983606621708336,47.9,3.8897773964808264,2.0,1.0986122886681098,1.6302399340671125
United States,Ford,Fiesta,2020,16199,9.692766521220475,Manual,264,5.579729825986222,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,1.7371390414064127
United States,Ford,EcoSport,2020,16299,9.698920386794853,Manual,915,6.82001636467413,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.0,0.6931471805599453,1.4221256765647485
United States,Ford,Fiesta,2020,17499,9.769956159911606,Manual,34,3.5553480614894135,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,2.7479605346484015
United States,Ford,Puma,2019,23999,10.085809109330082,Manual,1225,7.111512116496157,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.0,0.6931471805599453,1.41823692965869
United States,Ford,Fiesta,2020,21499,9.975808214115753,Manual,58,4.07753744390572,Petrol,145.0,4.983606621708336,55.4,4.032469158504013,1.0,0.6931471805599453,2.4465276778820457
United States,Ford,Focus,2020,30999,10.341742483467284,Automatic,10,2.3978952727983707,Petrol,145.0,4.983606621708336,39.8,3.708682081410116,1.5,0.9162907318741551,4.312841599374085
United States,Ford,Focus,2020,20999,9.95227771670556,Automatic,7,2.0794415416798357,Petrol,145.0,4.983606621708336,50.4,3.9396381724611196,1.0,0.6931471805599453,4.786033902480282
United States,Ford,Fiesta,2020,25999,10.165851817003619,Manual,12,2.5649493574615367,Petrol,145.0,4.983606621708336,40.4,3.7232808808312687,1.5,0.9162907318741551,3.9633733069351886
United States,Ford,Fiesta,2019,12000,9.392745258631441,Manual,50,3.9318256327243257,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,2.3889017815175326
United States,Ford,Focus,2019,16800,9.729193687429403,Manual,30,3.4339872044851463,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,2.8332061560165567
United States,Ford,Ka+,2019,11590,9.357984213888745,Manual,356,5.877735781779639,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.592106988357236
United States,Ford,Ka+,2019,12840,9.460398455831275,Manual,66,4.204692619390966,Petrol,145.0,4.983606621708336,43.5,3.7954891891721947,1.2,0.7884573603642703,2.24996196207122
United States,Ford,Ka+,2019,11950,9.388570235866881,Manual,89,4.499809670330265,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,2.0864371881706285
United States,Ford,Ka+,2019,12800,9.45727857185611,Manual,162,5.093750200806762,Petrol,145.0,4.983606621708336,43.5,3.7954891891721947,1.2,0.7884573603642703,1.8566435728156123
United States,Ford,Ka+,2019,12890,9.464284672443105,Manual,300,5.707110264748875,Petrol,145.0,4.983606621708336,43.5,3.7954891891721947,1.2,0.7884573603642703,1.658332191494736
United States,Ford,Ka+,2019,11990,9.391911647379434,Manual,344,5.84354441703136,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.6072285888691364
United States,Ford,Ka+,2019,12000,9.392745258631441,Manual,255,5.545177444479562,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.693858375620113
United States,Ford,Ka+,2019,12430,9.427948631791715,Manual,344,5.84354441703136,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.613395562513976
United States,Ford,Ka+,2019,11950,9.388570235866881,Manual,48,3.8918202981106265,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,2.412385340716985
United States,Ford,Ka+,2019,11790,9.375091807576673,Manual,327,5.793013608384144,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.6183445165756627
United States,Ford,Ka+,2019,12780,9.455714972131714,Manual,339,5.8289456176102075,Petrol,145.0,4.983606621708336,43.5,3.7954891891721947,1.2,0.7884573603642703,1.622199895563348
United States,Ford,EcoSport,2019,17900,9.792611856190192,Semi-Auto,1,0.6931471805599453,Petrol,145.0,4.983606621708336,45.6,3.8416005411316,1.0,0.6931471805599453,14.127752562276056
United States,Ford,EcoSport,2019,18799,9.84161214881804,Manual,647,6.473890696352274,Petrol,145.0,4.983606621708336,52.3,3.975936331171799,1.0,0.6931471805599453,1.5202005425212561
United States,Ford,EcoSport,2020,18995,9.851983709669012,Manual,24,3.2188758248682006,Petrol,145.0,4.983606621708336,51.4,3.9589065913269965,1.0,0.6931471805599453,3.060690826764779
United States,Ford,Focus,2019,17880,9.791493975575204,Manual,1,0.6931471805599453,Diesel,145.0,4.983606621708336,74.3,4.321480134805848,1.5,0.9162907318741551,14.126139801456508
United States,Ford,Ka+,2019,11880,9.382695764458287,Manual,635,6.455198563340122,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.4535100155932903
United States,Ford,EcoSport,2020,17999,9.798127036878302,Manual,755,6.628041376179533,Petrol,145.0,4.983606621708336,53.3,3.9945242269398897,1.0,0.6931471805599453,1.4782839274497765
United States,Ford,Fiesta,2020,15299,9.635608107380527,Manual,895,6.79794041297493,Petrol,145.0,4.983606621708336,58.9,4.092676505121403,1.0,0.6931471805599453,1.4174305042435302
United States,Ford,Ka+,2019,12940,9.46815584482167,Manual,8,2.1972245773362196,Petrol,145.0,4.983606621708336,43.5,3.7954891891721947,1.2,0.7884573603642703,4.309143426886423
United States,Ford,Ka+,2019,11880,9.382695764458287,Manual,254,5.541263545158426,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.6932412053666424
United States,Ford,Ka+,2019,12350,9.421492310438014,Manual,451,6.113682179832232,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.5410503904696846
United States,Ford,Ka+,2019,11880,9.382695764458287,Manual,569,6.345636360828596,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.4786059633636366
United States,Ford,Ka+,2019,11500,9.350189267092581,Manual,503,6.222576268071369,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.502623489738373
United States,Ford,Ka+,2019,12680,9.447860089234899,Manual,494,6.20455776256869,Petrol,145.0,4.983606621708336,43.5,3.7954891891721947,1.2,0.7884573603642703,1.522729008380362
United States,Ford,Ka+,2019,11890,9.38353709043758,Manual,206,5.332718793265369,Petrol,145.0,4.983606621708336,47.9,3.8897773964808264,1.2,0.7884573603642703,1.7596159584277993
